Date,Weekly_Sales,Store,Dept,Temperature,Fuel_Price,CPI,Unemployment
2011-06-18,1305.3536261080646,10,19,86.0943594311666,3.8814526302265264,205.20984941456064,7.9620149830847655
2011-06-19,1330.4693286560146,9,15,77.19811894045495,3.957572444513152,216.99596760667694,7.136256724405606
2011-06-20,1312.5741166537798,2,15,30.40030069525525,2.5939459821962796,175.83917465414947,4.141551806684776
2011-06-21,1264.3139096945179,2,4,62.607802725618726,4.356103500457696,221.12097520887676,6.482397385481979
2011-06-22,1285.2255399336211,8,7,69.98136090356527,2.682281278889355,162.85068900948406,5.795490515560963
2011-06-23,1351.8760430484256,9,13,51.28211907135997,3.071801067542405,163.84190958009316,8.488634007324936
2011-06-24,1269.8152459078174,7,3,52.267311283243046,3.844779625597409,171.3417650899139,5.249666050921275
2011-06-25,1387.5342410937733,3,16,97.28115909971156,2.8397451888089527,159.56246956376623,5.231320523764431
2011-06-26,1286.3464586914579,9,9,92.41976056419222,2.610831776884489,168.4255379746302,5.13711425942426
2011-06-27,1316.3975588592043,3,8,89.4425303851193,3.1622929783282996,158.51294103222756,4.753693678937416
2011-06-28,1359.0557268795876,5,20,58.420826119427744,4.031943149710358,215.74019335883122,5.866042022025324
2011-06-29,1160.4604304667942,9,13,30.95889852862402,3.327357357970521,161.11751935092997,9.31553268666055
2011-06-30,1241.2596838273823,3,17,35.615557251899986,3.805945843815879,209.78380460478854,8.64957083383573
2011-07-01,1307.0172944044534,7,17,51.853745775232255,3.6592381944562735,153.8331094330667,8.41150729784076
2011-07-02,1315.0691300755882,1,17,31.102003909697387,2.544436964051161,225.8816262011132,8.784020833899776
2011-07-03,1340.835894290828,4,1,31.200484734063867,4.477079974091414,206.89280700222128,5.61650733597743
2011-07-04,1239.1370526187825,4,8,94.16223111496878,2.5828561776387753,150.54372388688896,9.324650144514926
2011-07-05,1270.7250427727388,7,19,79.43109514833378,4.4356054752969705,211.1085200160171,4.823820250849627
2011-07-06,1255.6734827572375,8,6,51.62691930477069,3.5997283567287965,191.12655366129482,6.018074360293491
2011-07-07,1318.911807236298,1,3,39.28512043206672,4.4263180541301335,212.3492136268096,7.520488713804058
2011-07-08,1270.313692201621,5,5,65.81450025265539,2.7295071988276707,191.7997447112471,4.617430530052004
2011-07-09,1321.5483316794212,7,13,30.374231259805512,3.4808170383710264,201.28198861082836,8.38078112665855
2011-07-10,1281.1565162033603,4,15,95.68896207007008,2.8390081837321173,212.90653243160324,6.323476289220849
2011-07-11,1224.4598494124004,4,14,59.0370583572263,2.6019497540448846,182.40864436702853,8.7064339936504
2011-07-12,1224.3106880213156,4,16,58.16344686661329,3.735058230124623,150.21665198563616,6.957377713507617
2011-07-13,1262.7692899738024,6,18,57.341552530724755,2.9155668419233827,217.99571967561508,5.085247146552018
2011-07-14,1219.1161980002717,7,11,34.85298312714353,3.675394036575092,180.471229009973,8.408570868132067
2011-07-15,1251.7845597568614,2,3,74.68255678542786,2.724728963897971,189.68341808132664,5.512863735033662
2011-07-16,1388.2089058861495,5,10,81.31025337398474,3.1639729428654055,150.62133137231748,6.944861807608257
2011-07-17,1325.1517990753978,4,10,77.32877783118032,4.0632651161064945,189.36736082800783,4.453199614941446
2011-07-18,1212.4657248460064,3,16,39.6904845330576,3.374103043684375,228.91899212573836,7.70719992647222
2011-07-19,1286.014561068354,7,12,70.51881176249148,3.755490829794673,172.26141286550157,7.995146597297664
2011-07-20,1202.7536674942246,6,2,69.86391389205777,3.794915881491092,181.63346161939023,6.272045259836702
2011-07-21,1118.472365053942,7,9,90.78875515589675,4.187510087974587,204.97519971749412,9.726536681926444
2011-07-22,1167.2139880092236,5,3,56.538936086295294,3.1498455888132826,215.1834934018927,9.245013528892411
2011-07-23,1171.3379414145606,6,15,56.004016056160395,3.8745911251650353,183.39132992048803,8.247645494439968
2011-07-24,1244.5815796519814,5,3,73.296894110273,4.423231614092331,174.7735096321034,8.281912446962457
2011-07-25,1210.3793259186846,7,19,74.31508574496591,3.960486668715736,225.02606399880537,5.514410289652908
2011-07-26,1290.603810282471,2,18,62.849965912805324,3.4797409534354893,204.17159733373353,7.940891386530694
2011-07-27,1220.4751769250836,5,8,61.014155363129476,3.7614348889838585,159.5217043594513,5.189237591413118
2011-07-28,1190.5449055656463,6,17,64.5903369446518,3.979365795526216,155.5142302507719,4.864019343518933
2011-07-29,1240.3665221890756,6,8,90.27317096523183,3.724551531387745,188.68398806322952,9.996807365215481
2011-07-30,1135.761895847914,5,7,62.2816830877737,2.5333516269796785,167.6072052837818,7.734255588839045
2011-07-31,1255.5488263706554,10,7,95.79522543788757,2.8895469953744515,170.31878027010026,6.585927235943143
2011-08-01,1229.7887182726104,7,3,65.28026345174283,4.1209364344309325,220.21537430622786,5.728987137303708
2011-08-02,1114.822325021853,10,1,96.4440485226624,3.045301294624969,157.16528194530486,7.6235226619733645
2011-08-03,1243.4752239571758,8,4,88.2982331308353,3.963124239122268,207.2291292183112,4.2975610493205165
2011-08-04,1200.778810742334,7,5,55.370192583108036,3.2442404304833974,171.69138027044704,4.568085943028771
2011-08-05,1160.6875165968297,5,1,90.45489949076313,3.543768656315886,210.82625771233103,4.197140186442378
2011-08-06,1260.721240823279,1,15,37.70442989407807,2.6359465996388076,207.79291075708358,6.99501899957597
2011-08-07,1340.280189309355,5,5,94.75330227401102,2.862451122099419,150.59135211554343,7.603639775123096
2011-08-08,1183.5362622944301,10,13,74.21504605580242,4.41439392703847,190.73083303372795,4.374878568146925
2011-08-09,1184.5862166700324,2,8,33.80735239656178,4.280276106893828,161.1455585902437,8.3273468049935
2011-08-10,1146.9750350303225,5,8,75.09797065555681,3.8045502217981007,219.29816244629416,5.382370429087386
2011-08-11,1125.2552186075936,5,5,98.19733579013293,3.4192891947714745,219.72687062899251,8.111208722619196
2011-08-12,1207.1058481798996,2,9,34.88604582302403,3.8515225857904474,183.46766459950064,9.891382840211474
2011-08-13,1170.6645372627397,5,1,68.82813968460604,3.737220578187878,185.55164947608645,8.146635220323107
2011-08-14,1214.965539018263,4,4,82.34560448315607,3.637104511209224,174.26263515236218,9.29915831754165
2011-08-15,1135.462445766341,1,3,86.7181010689672,2.6183541437270836,207.32850391680248,9.689191040458404
2011-08-16,1181.292745909924,3,2,58.967922572455706,3.765605221323014,178.69290904211672,6.920506290113893
2011-08-17,1172.0663832429118,1,8,44.29165914177701,4.037840089142337,171.4233979618107,8.21394987651824
2011-08-18,1205.3416144777027,5,9,32.96395951406687,4.488163309291151,184.57848476036065,9.11181552133505
2011-08-19,1126.0876692399654,4,2,70.58083099680573,2.5221571051886196,157.3190014709967,6.139653477246316
2011-08-20,1186.2618510656123,7,14,61.703774918732755,3.9603469066213535,209.7282563715363,5.568383899362369
2011-08-21,1149.028448704483,5,14,96.41210766047976,3.6435786318719607,151.00771210174295,9.679591436670032
2011-08-22,1124.007614438086,10,4,34.242343540043684,3.3681043521619136,201.55880492164752,8.357821002212908
2011-08-23,1163.3882163788346,4,6,77.97767404122041,2.7551403491427418,164.62916214038978,5.3180928002549575
2011-08-24,1180.719459816525,2,11,31.747635548404002,3.318170297269752,168.59232369715306,6.694500356056681
2011-08-25,1095.1551610345957,4,3,42.000392369737995,3.2087543659722706,200.8505598912032,8.778710617226857
2011-08-26,1183.1843067410941,2,8,61.75052999459839,3.1056597779574844,229.43547726263256,7.282377945510653
2011-08-27,1255.9742826510644,8,3,61.84107099620077,3.9617592466444154,212.21739912580404,7.899712588995334
2011-08-28,1207.4009054164032,3,14,77.99903800535508,3.9014510425685276,168.06717057787137,8.522609212270314
2011-08-29,1229.1546947441761,9,13,93.71491244074296,3.678040181961823,164.08198040329071,7.732055132853883
2011-08-30,1095.260728574209,4,13,74.73225112404447,4.377329626586745,219.29862962141362,7.240475931533174
2011-08-31,1070.4028308844638,6,2,96.74745684960561,3.1997087683617087,185.53471583372033,8.49768570632664
2011-09-01,1042.4355619448038,10,13,91.71309479145984,2.9876038754203593,160.96422422625244,8.365378212593203
2011-09-02,1204.9609518325947,5,19,70.91498568715531,3.811806626196799,218.97691386575505,7.779234401099074
2011-09-03,1211.7158420229957,10,6,88.36543656431792,2.897628121874806,215.28738823314092,6.158736480291577
2011-09-04,1175.1093019285786,1,16,74.98043272265438,3.130021014366849,228.7125091117731,6.43487255320163
2011-09-05,1140.830573169009,9,2,35.4990481646609,2.94920488014977,222.7794949370147,9.822631293304585
2011-09-06,1069.5543871701443,1,8,81.8395306281657,2.6383071354370022,218.14322709284335,4.674315593749155
2011-09-07,1247.166672961998,8,17,36.643590888714236,4.154997483271346,154.20595182488026,5.6110295035170115
2011-09-08,1130.4443338868828,9,2,71.58579463987988,3.0090810858433223,158.35322955984944,6.954410555226014
2011-09-09,1128.611595291626,9,10,79.18481441007602,3.4460550066860414,195.51865554432982,9.020378116862716
2011-09-10,1208.6435449873388,1,16,34.656932574759864,2.5866305465086237,192.51833970254566,4.982053982378368
2011-09-11,1195.6741923277493,2,6,46.15562577485723,3.898678932505286,186.63705715916285,5.661727708747659
2011-09-12,1132.1419725358724,1,2,94.09705625831549,3.1611220046125816,181.74314603316674,4.394789306771434
2011-09-13,1080.8039612253,10,2,73.14201445630275,3.9894734556584197,184.4968387891463,8.235911596304911
2011-09-14,1143.3372185307107,2,13,47.24002131673721,3.3248061209357322,195.5438347307836,5.429256612853697
2011-09-15,1213.3576614262925,10,15,78.34758398036047,2.891511212811249,150.1661214080065,6.332048504025703
2011-09-16,1186.0768925949192,8,2,71.77434939731828,3.5263501645640716,170.85670193062816,6.662208682178007
2011-09-17,1248.0717747271572,5,7,65.11029899425638,2.7610091192748794,191.46237765509687,9.347883613638734
2011-09-18,1142.5155768526286,7,3,98.33308824916585,3.3810783197459893,207.7772878938917,6.467981741987421
2011-09-19,1068.3176488605973,2,8,77.84176441852563,3.134610954840973,163.93253539163172,4.8713501194914945
2011-09-20,1111.2879156659196,8,14,56.28087767675389,4.323919168399266,193.75049390299463,7.145889630040726
2011-09-21,1120.2009352184382,6,7,86.00514024538076,2.62185744344144,207.15677471086252,9.777747967891777
2011-09-22,1172.0199459307812,8,7,91.92083050448315,3.888034828211484,185.57021263311236,7.646113846304866
2011-09-23,1032.641250467791,1,1,38.7654391661782,2.865502331974872,152.1664906936041,9.900323322763436
2011-09-24,1243.7547031743397,1,17,44.03870844916865,3.13809014866448,185.94145267725094,9.04664385363322
2011-09-25,1159.4482352175676,7,9,45.13589063894458,3.331028126124132,173.71559101953224,4.215794537280477
2011-09-26,1096.1348842824893,8,13,78.38482665705783,4.316030178749949,224.37196861610627,7.950397572262251
2011-09-27,1067.0630008861576,3,19,72.21276885372984,2.9851565321476503,159.9690708542662,5.720601265347302
2011-09-28,1035.1737342336332,5,19,73.32940952890118,2.6826176050893404,202.19807644057857,7.357701133868343
2011-09-29,1159.382586081089,1,17,95.85413097826506,3.137379207981047,154.21758130676008,5.676071145587359
2011-09-30,1122.2566422219488,7,10,84.31380729651141,2.7093519410710667,185.69363502501574,6.093222499631742
2011-10-01,1104.5186232819997,5,10,38.95558471582483,2.7571929719211052,194.31835897760647,9.539012270525076
2011-10-02,1104.7479134495811,8,4,54.32549576976267,3.647701195950053,173.83639450534923,5.239859109350232
2011-10-03,1103.2570646395154,8,8,60.4775552323015,2.6218038661989866,186.40605084163076,9.244654708154982
2011-10-04,1204.1010740165332,9,20,57.71731121233235,2.561861762787132,163.084303562415,4.182746848422981
2011-10-05,1108.333348200707,7,20,76.85160264133154,3.9288282029409958,174.32990795744288,4.545259230217891
2011-10-06,1046.8778577224634,1,18,92.43251722795938,3.223294189682089,199.68850599281623,9.12805024830558
2011-10-07,1110.5290475662669,3,14,51.42360244659516,2.750750698467747,174.1440044688924,7.7833361854551715
2011-10-08,1160.020240133826,8,18,68.63139954948299,3.0072255417194165,221.97944627270974,8.483416828237301
2011-10-09,1039.711225969335,3,14,85.258659533951,3.7841730147047983,200.27255661127919,5.2565060249311255
2011-10-10,1122.7987576566388,8,20,59.13526411917445,3.0510731342817023,185.09192147487875,7.222500733540621
2011-10-11,1114.9833850107689,1,15,41.768268987950705,3.489042250240816,153.1005548443346,8.423315341427829
2011-10-12,1162.4155548902525,5,4,63.246567568462375,2.743390613453345,189.9638668163737,7.763884822061575
2011-10-13,1221.1865106929454,4,13,33.86557645201199,3.6761872752108937,211.18209937000714,6.830192601347257
2011-10-14,1186.2585831762563,5,8,95.96684178015938,3.1321553676865284,171.2446078409931,9.758702718626289
2011-10-15,1167.7354744377742,8,18,35.237484363648115,3.753936869057433,214.5418855719014,8.056944000720673
2011-10-16,1127.160920192615,10,12,60.69197006754047,4.116789764608046,170.14454128407053,9.446504801447428
2011-10-17,1262.520002631522,4,14,67.09168827619683,3.723292838779985,215.89971103606405,8.378623069442087
2011-10-18,1138.2349649262642,4,2,98.97126826010998,3.0914951251900415,156.8214673289342,8.412781171586099
2011-10-19,1137.449499277266,3,18,41.62152765500025,3.011487403096601,219.29469670952236,4.480109618546076
2011-10-20,1137.0824423854692,7,2,38.0102063028651,3.154841917466896,189.93491607466643,6.156787731123662
2011-10-21,1149.7849605529643,3,11,30.60943029437805,2.8292410264730097,173.72300716962096,9.150216440317951
2011-10-22,1184.3107678154236,3,9,40.890000580851165,2.8623437017000404,171.2090600332119,5.3956231728925355
2011-10-23,1164.549453891403,10,12,44.50910853473673,4.081382203800336,184.560844714429,4.693035196938797
2011-10-24,1117.648716222141,5,17,74.14066591081647,3.26946515301489,229.9239598482916,5.956636339832761
2011-10-25,1145.168078945873,5,15,45.379475327398026,3.3719903611411715,167.6261914750066,5.322627309355684
2011-10-26,1121.5031638062449,6,17,31.436457031052765,3.6880989311336223,158.25733191031998,9.551729168758932
2011-10-27,1114.9549483056146,8,18,87.86328418517421,3.679306990303095,196.80281349749293,9.207799852012787
2011-10-28,1157.8953374541463,10,6,55.59169907027767,2.6347537430438512,189.08339731522057,6.9980993816974255
2011-10-29,1191.8548698370475,6,17,54.75876806065138,4.163081572675331,191.9357016850646,4.368063246903208
2011-10-30,1281.8861474404616,1,18,51.17353204175486,2.854653106447879,203.35483340457736,8.287374076558937
2011-10-31,1026.273168551501,8,8,98.27612940024946,3.946143272099338,171.37152558965195,7.740470388017588
2011-11-01,1215.584071650204,8,9,41.90807921164971,4.045341976256333,222.85319963071106,9.823328024370976
2011-11-02,1225.5514679697208,9,6,92.87666447672646,3.9297990681826276,184.8537652897832,7.353719441622262
2011-11-03,1061.8670700740868,9,5,84.37623324979216,3.6579552931082904,160.32689561139694,6.018362340417457
2011-11-04,1150.741939169087,2,12,35.35359688495191,2.529217994217766,209.38390053871555,7.114130161471334
2011-11-05,1201.6938314270487,2,11,99.0710371050594,3.220750984726341,201.44834820942802,9.875579748427098
2011-11-06,1152.3291046036259,3,1,48.99561744773074,3.7096788587251623,175.25947219872296,8.178174595198183
2011-11-07,1136.3013538189841,1,11,36.90080489156887,3.2749025918450774,199.72149792272387,8.031856827562308
2011-11-08,1122.1989900917733,4,19,88.05199638880316,4.226959789825626,167.58895650951814,5.444089538355312
2011-11-09,1267.9243908198255,4,9,79.46728735743899,3.1176045506992307,185.58714874724237,8.461615105363705
2011-11-10,1229.7247494432177,9,2,73.20531641145305,3.087069584917321,221.953001773386,8.50163097683063
2011-11-11,1249.1947893729205,9,12,40.918660458925324,3.031995386185316,160.68273865285994,5.903733902655432
2011-11-12,1274.4224415064493,9,4,63.494728137917335,3.165561737921591,180.93571599899695,6.902282994344279
2011-11-13,1184.6529938998274,10,4,84.63892188210497,3.6148099286283744,215.6913939776278,5.767619997642736
2011-11-14,1167.690582093214,7,18,51.253675670068816,3.914030588545182,227.55927195249427,5.55223042194572
2011-11-15,1221.2399204022133,2,15,51.8182879960529,3.82513583547757,186.31409091374366,4.155376421496911
2011-11-16,1138.5622850990476,10,19,30.219863423368547,4.115435639962959,190.5599696114678,5.711270467919992
2011-11-17,1238.2582560982898,5,13,42.19703811517657,4.27182799099485,195.7737569427016,7.323819699269649
2011-11-18,1193.5731766473598,4,19,91.27839375852841,4.1321580846867025,224.58785133069688,4.009607125294173
2011-11-19,1239.8702358559308,8,17,60.9222544146395,2.537890806748709,218.6565432781624,5.699314502858004
2011-11-20,1297.221074761719,2,6,98.89641494641037,3.9718359071039773,163.64808996973156,9.2884619939395
2011-11-21,1236.9872533673054,6,16,57.69955745016548,2.916799147236663,184.940625427766,7.561891510644165
2011-11-22,1199.8652315310103,5,12,80.06305183461689,2.7658560854159653,187.1200342557141,7.647176944485883
2011-11-23,1279.0571404800387,2,19,49.73433300333104,3.7769775695982712,213.12768893190054,6.420185830158119
2011-11-24,1170.2514595969797,10,5,55.466674879865344,3.1394863908153896,198.23143060843483,8.058832860954466
2011-11-25,1258.35144295506,1,17,43.35081913136263,2.6142343267408865,202.33763696232103,5.139596597382155
2011-11-26,1310.4950082076589,8,1,54.29436579495765,2.7752594687967225,229.8559926132494,8.912480862305149
2011-11-27,1268.6823267760767,2,10,68.30662642944502,2.501858833739922,155.99680347760105,4.700134719615399
2011-11-28,1253.8195884785819,7,15,99.42410166854746,4.306447254689415,167.84078588269864,7.936008127918655
2011-11-29,1178.3432868730752,9,11,76.494119915025,2.549235967682477,182.63167498972376,6.0468959549180985
2011-11-30,1290.5182294872352,9,13,43.947216808581985,2.918911539019022,177.82259224391098,8.48507782349486
2011-12-01,1238.5207044074293,8,5,33.14730091140858,3.3325255613758147,151.7316449077587,7.29858730759612
2011-12-02,1225.1087389420522,10,1,38.84495369201574,3.213142651901638,157.34220851769408,6.714118230872297
2011-12-03,1357.203693268687,9,12,69.3788640891133,4.323451753825552,204.4762633122861,5.016534412559482
2011-12-04,1273.072761292292,2,11,83.56122301717365,2.5805778914690842,220.34595706900484,7.820928785706117
2011-12-05,1191.4310668337398,6,17,95.82934451105228,3.524429415354103,191.1381609012782,9.848619060522479
2011-12-06,1187.6134228137182,4,4,31.107622039777457,3.860958925048748,193.13528636109064,8.953620549442089
2011-12-07,1299.3617770448188,4,15,66.59320990933088,4.363395947362338,170.40747462659036,4.360049155534071
2011-12-08,1208.6809345339911,5,9,62.96071493562238,3.740742504247442,211.4301090906969,6.257376270167146
2011-12-09,1364.1070278504967,3,20,75.92385153829929,4.107510472023526,210.1435669893805,9.553498055141631
2011-12-10,1225.9586210276793,1,19,69.17051981257393,2.667449875690697,197.06925513741254,7.018262485342128
2011-12-11,1418.5875939792274,8,19,78.09274054077363,3.271879021873855,167.01314292090743,7.972670954849075
2011-12-12,1298.046293441308,5,12,76.06578093244332,3.247894268958135,157.76145745896716,9.475596073548342
2011-12-13,1286.4104120680072,3,5,38.19082074005623,4.2725764329114355,155.13908606857007,9.242768142519285
2011-12-14,1267.7698007282947,10,10,85.98025395331037,2.8027423425265496,197.4156853314302,7.0109222532430655
2011-12-15,1318.760319141482,7,17,38.62628030014274,2.8037723446732605,216.002825531424,6.625877815945612
2011-12-16,1300.7266333719363,7,5,78.8971437646396,3.157116299771597,218.66643454247398,6.038155710877523
2011-12-17,1411.5944350775887,1,16,59.13017573484247,2.6089320947336754,187.089765947476,8.314116658977348
2011-12-18,1365.976829231912,9,7,65.96955142036185,2.86491608130498,212.74170394453733,5.721920796829259
2011-12-19,1321.6307854722606,2,9,93.23086100629973,4.43041927709147,225.7504157072819,5.4993256385854
2011-12-20,1299.7984894155832,5,3,92.29186085314406,3.3563678797343455,172.01360899904543,6.137499367622681
2011-12-21,1319.0073768452978,5,15,87.24994139585206,3.7640384168448726,181.83682771046057,5.063290341272753
2011-12-22,1341.1314596083073,8,16,65.71038663194263,3.9522225186892737,224.51831940773445,8.170718895674604
2011-12-23,1244.1298162343123,8,18,81.53678670936831,3.233922814014401,177.0584773853828,7.697443895983674
2011-12-24,1316.1349744720612,7,14,65.90279388631666,2.7944541488210337,223.1101032257437,6.897271204695062
2011-12-25,1424.6215957212653,7,3,90.87242577323443,2.9131620324435614,228.48358898035724,6.341954675569328
2011-12-26,1349.92293241691,6,12,58.19430832630299,3.1265329531612207,202.94485828595398,9.454375257380388
2011-12-27,1336.1078734348764,6,9,97.91647410904137,3.7721368407044515,215.35122316033346,4.174742709934632
2011-12-28,1350.1612112928058,9,7,95.26259307602143,3.296561098178109,209.96364513768683,8.614646461043794
2011-12-29,1370.5551518234327,6,9,81.91218336162498,2.5136293958002565,205.9627406092419,9.411457430493332
2011-12-30,1330.1276936599825,2,13,49.559111892325035,3.5468143701349435,174.5544858384986,6.678127476579556
2011-12-31,1372.1420924987171,2,18,39.21575121552809,4.343026783814835,154.5675470326355,7.3041429488238805
2012-01-01,1424.7922627548844,5,5,89.82924150652383,4.124155222017358,177.44413860157204,9.666782127292228
2012-01-02,1320.0240323504152,4,13,41.57116002965729,4.150422742519262,203.35487881631252,5.273665091713086
2012-01-03,1393.2969601102723,2,4,89.79825522981349,4.0901160352122625,158.2023358582241,7.1208090867081095
2012-01-04,1291.6947532327583,3,2,64.35355046986524,3.1474616512208473,150.95343863825937,6.848326762769277
2012-01-05,1432.2182672267463,7,16,58.458974866567296,4.0303876675087835,161.17538980823508,5.550355887222221
2012-01-06,1408.3228338681415,8,9,93.22335451841005,2.786322715622386,207.25887411286362,8.911559382238647
2012-01-07,1451.4218262051804,6,9,72.26956877781944,3.815432294551907,227.82349613251552,9.397603568579415
2012-01-08,1491.6761581771464,5,6,70.36298049908024,3.783137133369989,228.64517596918563,8.691595478729253
2012-01-09,1479.729476645782,1,11,69.11361612370783,2.5511395981794696,189.51833193121502,5.17215376509165
2012-01-10,1451.0802673837627,8,1,55.9818661213672,4.075940267181863,219.5481840793878,4.52049181300829
2012-01-11,1312.2149172697132,3,4,84.9950172470389,4.306496210190261,208.94611646012032,7.632666911832054
2012-01-12,1344.166493631864,6,13,47.69589108110411,3.0348305569442156,190.08321895876827,4.342568563059304
2012-01-13,1380.7799710889399,3,13,95.72264720288925,4.1247814483723015,195.82084263640695,8.036955331348505
2012-01-14,1467.1888551113748,7,13,92.57896435328726,2.6648119437238966,160.9781717293497,7.182545321963456
2012-01-15,1495.617504224646,7,2,53.623622797242874,3.6999357165221323,225.01291684932738,7.976714396461982
2012-01-16,1387.2834683655642,9,9,81.06246388821646,3.4712937306685543,178.15438165854215,7.541024641898464
2012-01-17,1436.729969730675,5,8,70.12562361147141,3.591847066618,185.69194051657357,6.536215417163037
2012-01-18,1393.4273399584556,8,7,53.635451139946426,4.35241040376869,203.7328184798319,5.20526308084137
2012-01-19,1404.4083547816606,10,4,99.19651535968127,4.2426304944937065,176.7121977221243,5.834212814862932
2012-01-20,1368.4208774960616,10,18,31.766614209378496,4.070167314479514,170.34073287911446,7.1470034453138584
2012-01-21,1446.3429176132775,8,3,47.685222143490066,3.047396915356742,200.48395146161766,7.911208561885635
2012-01-22,1428.6509941544575,1,6,66.40518427778053,4.323637257372184,151.99872658254796,8.67689810130717
2012-01-23,1401.151245929268,5,12,66.53671024349947,2.6950153849277507,207.65800896213432,8.603024310694366
2012-01-24,1506.3147710791134,3,12,71.2253152461895,4.206658433117576,191.12186959012078,9.836132459566512
2012-01-25,1409.8276533995972,1,8,82.61733204160436,3.1563201447072156,198.46029844167475,5.715048691980456
2012-01-26,1592.5578237643326,4,1,73.64344813635074,2.6075446233239665,200.5504127397508,4.426664249280621
2012-01-27,1489.2210135541306,8,4,72.01970223696259,3.8387139684814966,192.1640125194051,6.073941613251156
2012-01-28,1527.3876745328255,3,11,33.74601240391303,2.962559856631911,196.60270219525887,8.45976685134446
2012-01-29,1478.7921651715092,10,3,56.35712014525088,2.9871422517292636,204.70305607118996,6.628669906199772
2012-01-30,1510.2622619936074,2,13,46.24390177908092,3.112094332457543,210.24950777437394,8.906730583536516
2012-01-31,1449.9732187201066,9,17,48.57590781213828,2.6273695350050335,208.19619130288964,7.29595819111609
2012-02-01,1488.3346795026887,10,10,68.80362320382415,2.854254288396508,219.56931661858096,9.578750335783019
2012-02-02,1613.6873483865495,5,12,43.96537204507259,2.5102792551711204,165.15547465339222,9.687180651994414
2012-02-03,1484.2980393214273,7,15,50.57643707118282,3.3908190422115734,182.0918375593438,4.415827036112493
2012-02-04,1599.9507289478074,2,10,46.59592959621381,2.6685107548359426,225.82368528115657,6.738480638274546
2012-02-05,1510.6815300019289,9,14,96.39520602527364,3.865305210088398,181.72724595090637,7.658134367497408
2012-02-06,1497.4106301659117,9,13,96.12660125197667,2.971245702383297,159.9896061524738,5.5352352448732765
2012-02-07,1590.9853691739283,4,5,72.69590910172363,4.387148288070354,192.03561010897437,6.442460676273882
2012-02-08,1474.3470211336366,4,6,94.716572811233,4.242503254797305,158.75927780435697,8.06608924670619
2012-02-09,1599.5317775880196,6,2,85.00688518278612,3.0788817899364167,166.22825909822922,5.3604053613901685
2012-02-10,1547.4740569508094,10,17,71.29635179612661,4.0664309093133575,229.86550052567654,7.611888117846714
2012-02-11,1537.102573412283,10,4,30.4504648047757,4.106489809329613,193.30901107169055,8.184686968985837
2012-02-12,1599.9473106012317,10,14,84.07614002555829,4.473126228228821,172.72467112323432,4.5429778665752005
2012-02-13,1570.0164462479252,6,10,79.17418391119281,3.69567997369137,229.5819963659125,6.985175896164717
2012-02-14,1555.5010515555934,1,3,73.06775572976898,2.6639314692873244,227.32471348441146,5.578480179545145
2012-02-15,1448.8804294158067,9,3,83.22970181777302,3.793674457852762,185.2591232867411,8.346318135988268
2012-02-16,1493.9744656651114,2,15,65.9045515342336,3.74995949675207,170.83224870303266,5.137333051221643
2012-02-17,1520.8528758816071,5,6,79.28582899249373,3.7767011548408638,217.0719710473752,9.353427493228638
2012-02-18,1582.361733137795,9,17,95.46204607085453,3.114291296208423,207.24965735774288,6.585648019109962
2012-02-19,1619.928022416845,4,12,56.30635110922604,4.219359170160666,204.95531480028083,5.188018181845321
2012-02-20,1550.5462117423751,3,20,79.56852844304379,4.418944365910824,221.4490993057978,6.628130778101976
2012-02-21,1477.6157474412826,7,11,63.29814726076711,2.9354250259563033,205.15337070970597,6.452462576851167
2012-02-22,1566.0690627644533,6,4,77.20797562697871,2.676304316273289,172.70383544332392,6.573513756962262
2012-02-23,1580.2184186155466,8,6,83.40253348880549,2.889070066336968,205.5090529500586,7.513367760984681
2012-02-24,1580.2617400314873,3,1,33.181675030505716,4.141104278511437,174.4650809026931,7.127042349481226
2012-02-25,1658.8468480792035,5,20,75.26203107640633,3.8532892696396948,210.7391183725596,4.898662790085416
2012-02-26,1648.991418387928,10,16,45.87188290848612,3.7720946846782533,199.5798283593253,4.393474435879818
2012-02-27,1582.6931292345832,4,15,76.90227764652968,3.303586270218849,156.19292415878004,8.376492692359243
2012-02-28,1558.615395553963,4,17,62.78311301536694,3.6556559430228717,191.02682899481135,7.358304615569881
2012-02-29,1481.415371629706,4,8,84.1486919305421,3.1157482505487346,177.46407753565927,6.154004608475582
2012-03-01,1588.2337026117898,10,12,38.63805706439175,3.4544001588359228,176.28565061858353,8.850146934988443
2012-03-02,1579.3756553040748,8,10,73.84256461593365,4.086126056741312,198.18050419018059,6.328350845565742
2012-03-03,1634.7572828886173,6,15,49.49295102492866,4.4624831949109245,175.78598595755398,8.775790537603644
2012-03-04,1559.4760731976571,3,9,89.7087396731414,4.3649778471796035,212.15149985638982,5.834536765074248
2012-03-05,1521.3434422714965,10,2,94.98684539454152,4.367731885692498,155.66331488089395,4.437071785271199
2012-03-06,1630.0838165970938,5,5,99.74788055753388,3.3044474696942245,202.83106019166604,9.595838162799573
2012-03-07,1577.4250048676945,6,6,85.72051816990984,3.437579761013582,214.7355842925393,6.367306775688239
2012-03-08,1615.400632505698,5,7,82.76138492996031,3.9112707927379633,203.8265351936344,8.756155437096268
2012-03-09,1584.6101763498498,6,1,45.085053120728574,4.344383856102569,189.77833560159965,5.674864799333827
